
Nouvelles valeurs des options :

Valeurs courantes des options :
    --action = annealing
    --itermax = 100
    --temperature = 3e+07
    --station-inserter = RAND
    --station-chooser = RAND
    --remorque-chooser = RAND
    --explore = 
    --level = 2
    --exemples-val = 0
    --seed = 0
    --force-val = 0
Valeur des paramètres supplémentaires :
  Param 0 : ../data/v2.dat
seed=1483614178
args->action=annealing
args->seed=1483614178
args->filename=../data/v2.dat
args->outfilename=_AUTO_
L1:annealing_solver_action END
L0:Instance constructeur BEGIN pour "../data/v2.dat" ...

L1:Instance constructeur FIN

L1:AnnealingSolver: Solver par recuit simulé inst: velib_2_s020_r2_k5..11_v15
30000000.000000 	 28001171 	 28001171
29700000.000000 	 33001181 	 28001171
29403000.000000 	 31001203 	 25001102
29108970.000000 	 26001154 	 25001102
28817880.300000 	 30000953 	 25001102
28529701.497000 	 30001064 	 25001102
28244404.482030 	 33001168 	 25001102
27961960.437210 	 28001162 	 25000960
27682340.832838 	 35001084 	 25000960
27405517.424509 	 29001095 	 24001144
27131462.250264 	 29000951 	 24001144
26860147.627761 	 31001180 	 24001144
26591546.151484 	 29001050 	 24001130
26325630.689969 	 31001075 	 24001093
26062374.383069 	 29001190 	 24001093
25801750.639239 	 24001037 	 24001023
25543733.132846 	 33001162 	 24001023
25288295.801518 	 27001131 	 24001023
25035412.843503 	 35001041 	 24001023
24785058.715068 	 30001269 	 24001023
24537208.127917 	 26001200 	 24001023
24291836.046638 	 29001172 	 24001023
24048917.686171 	 26001181 	 24001023
23808428.509310 	 29001164 	 24001023
23570344.224217 	 30001156 	 24001023
23334640.781974 	 33001052 	 24001023
23101294.374155 	 31001008 	 24001023
22870281.430413 	 25001030 	 24001023
22641578.616109 	 28001218 	 24000959
22415162.829948 	 28001036 	 24000959
22191011.201648 	 28001190 	 24000959
21969101.089632 	 26000956 	 24000959
21749410.078736 	 30001145 	 24000959
21531915.977948 	 27001077 	 24000959
21316596.818169 	 29001012 	 24000959
21103430.849987 	 30001091 	 24000959
20892396.541487 	 30001046 	 24000959
20683472.576072 	 31001020 	 24000959
20476637.850312 	 26000978 	 24000959
20271871.471809 	 26001247 	 24000959
20069152.757090 	 25001190 	 24000959
19868461.229520 	 28001022 	 24000959
19669776.617224 	 28001289 	 24000959
19473078.851052 	 35001128 	 24000959
19278348.062542 	 29001043 	 24000959
19085564.581916 	 30001112 	 24000959
18894708.936097 	 30000984 	 24000959
18705761.846736 	 27001206 	 24000959
18518704.228269 	 29001185 	 24000959
18333517.185986 	 35001168 	 24000959
18150182.014126 	 28001080 	 24000959
17968680.193985 	 28001023 	 24000959
17788993.392045 	 33001168 	 24000959
17611103.458125 	 33001086 	 24000959
17434992.423543 	 35001107 	 24000959
17260642.499308 	 30001061 	 24000959
17088036.074315 	 31001075 	 24000959
16917155.713572 	 31001101 	 24000959
16747984.156436 	 28001148 	 24000959
16580504.314872 	 32001255 	 24000959
16414699.271723 	 34001124 	 24000959
16250552.279006 	 27001006 	 24000959
16088046.756216 	 31001107 	 24000959
15927166.288653 	 35001064 	 24000959
15767894.625767 	 27001039 	 24000959
15610215.679509 	 34001074 	 24000959
15454113.522714 	 29001065 	 24000959
15299572.387487 	 29001088 	 24000959
15146576.663612 	 25001069 	 24000959
14995110.896976 	 29001155 	 24000959
14845159.788006 	 35001139 	 24000959
14696708.190126 	 28001032 	 24000916
