300000000.000000 	 28001171 	 28001171
297000000.000000 	 30001133 	 27001111
294030000.000000 	 31001228 	 27001111
291089700.000000 	 32001211 	 27001061
288178803.000000 	 34001157 	 27001061
285297014.970000 	 30001247 	 27001061
282444044.820300 	 31001043 	 27001061
279619604.372097 	 28001146 	 27001061
276823408.328376 	 27001224 	 26001109
274055174.245092 	 32001205 	 26001109
271314622.502641 	 33001132 	 26001109
268601476.277615 	 32001043 	 26001109
265915461.514839 	 32001102 	 26001109
263256306.899690 	 34001085 	 26001109
260623743.830693 	 29001021 	 26001109
258017506.392386 	 29000949 	 26001109
255437331.328463 	 31001093 	 26001109
252882958.015178 	 33001197 	 26001109
250354128.435026 	 32000977 	 26001109
247850587.150676 	 27001111 	 26001109
245372081.279169 	 26001234 	 25001173
242918360.466377 	 32001068 	 25001173
240489176.861714 	 33001143 	 25001173
238084285.093096 	 32001195 	 25001173
235703442.242166 	 31001168 	 25001173
233346407.819744 	 32001045 	 25001173
231012943.741546 	 32001085 	 25001173
228702814.304131 	 27001061 	 24001015
226415786.161090 	 25001132 	 24001015
224151628.299479 	 31000986 	 24001015
221910112.016484 	 27001032 	 24001015
219691010.896319 	 30001111 	 24001015
217494100.787356 	 31000998 	 24001015
215319159.779482 	 30000991 	 24001015
213165968.181688 	 31000975 	 24001015
211034308.499871 	 33001100 	 24001015
208923965.414872 	 33001050 	 24001015
206834725.760723 	 29001122 	 24001015
204766378.503116 	 29001169 	 24001015
202718714.718085 	 34001011 	 24001015
200691527.570904 	 38001045 	 24001015
198684612.295195 	 37001252 	 24001015
196697766.172243 	 31001046 	 24001015
194730788.510521 	 29001056 	 24001015
192783480.625415 	 28001165 	 24001015
190855645.819161 	 29000981 	 24001015
188947089.360970 	 25000978 	 24001015
187057618.467360 	 29000994 	 24001015
185187042.282686 	 29001103 	 24001015
183335171.859859 	 29001192 	 24001015
181501820.141261 	 33001159 	 24001015
179686801.939848 	 29001158 	 24001015
177889933.920450 	 29001142 	 24001015
176111034.581245 	 29001095 	 24001015
174349924.235433 	 27001072 	 24000994
172606424.993079 	 30000973 	 24000994
170880360.743148 	 34001162 	 24000994
169171557.135716 	 37001134 	 24000994
167479841.564359 	 30001025 	 24000994
165805043.148715 	 30001107 	 24000994
164146992.717228 	 28000965 	 24000994
162505522.790056 	 31001220 	 24000994
160880467.562155 	 28001071 	 24000994
159271662.886534 	 34001196 	 24000994
157678946.257669 	 32001076 	 24000994
156102156.795092 	 33001038 	 24000994
154541135.227141 	 32000988 	 24000994
152995723.874870 	 28001082 	 24000994
151465766.636121 	 32001122 	 24000994
149951108.969760 	 29001111 	 24000994
148451597.880062 	 26001230 	 24000994
146967081.901261 	 28001210 	 24000994
145497411.082249 	 32001128 	 24000994
144042436.971426 	 26001091 	 24000994
142602012.601712 	 32001290 	 24000994
141175992.475695 	 28001168 	 24000994
139764232.550938 	 29000967 	 24000994
138366590.225429 	 30001023 	 24000994
136982924.323174 	 32000985 	 24000994
135613095.079943 	 31001090 	 24000994
134256964.129143 	 33001042 	 24000994
132914394.487852 	 27001041 	 24000994
131585250.542973 	 35001103 	 24000994
130269398.037543 	 29001055 	 24000994
128966704.057168 	 32001049 	 24000994
127677037.016596 	 29001029 	 24000994
126400266.646430 	 27000968 	 24000994
125136263.979966 	 27000967 	 24000994
123884901.340166 	 33001242 	 24000994
122646052.326765 	 34001138 	 24000994
121419591.803497 	 31001164 	 24000994
120205395.885462 	 29001144 	 24000994
119003341.926608 	 30001101 	 24000994
117813308.507341 	 28001028 	 24000994
116635175.422268 	 32001131 	 24000994
115468823.668045 	 28000983 	 24000994
114314135.431365 	 28001093 	 24000994
113170994.077051 	 27001104 	 24000994
112039284.136281 	 30001138 	 24000994
110918891.294918 	 30001095 	 24000994
109809702.381969 	 26001083 	 24000994
108711605.358149 	 27001055 	 24000994
107624489.304568 	 27001129 	 24000994
106548244.411522 	 28001343 	 24000994
105482761.967407 	 27001234 	 24000994
104427934.347733 	 26001107 	 24000994
103383655.004255 	 30000950 	 24000994
102349818.454213 	 30000980 	 24000994
101326320.269671 	 27001164 	 24000994
100313057.066974 	 26001058 	 24000994
99309926.496304 	 27001096 	 24000994
98316827.231341 	 30001037 	 24000994
97333658.959028 	 32001021 	 24000994
96360322.369437 	 35001112 	 24000994
95396719.145743 	 31001183 	 24000994
94442751.954286 	 29001043 	 24000994
93498324.434743 	 26000976 	 24000994
92563341.190395 	 30001275 	 24000994
91637707.778491 	 29001143 	 24000994
90721330.700706 	 33001156 	 24000994
89814117.393699 	 31001122 	 24000994
88915976.219762 	 32001107 	 24000994
88026816.457565 	 31001172 	 24000994
87146548.292989 	 33001049 	 24000994
86275082.810059 	 30001063 	 24000994
85412331.981959 	 28001068 	 24000994
84558208.662139 	 28001035 	 24000994
83712626.575518 	 34001094 	 24000994
82875500.309763 	 34001050 	 24000994
82046745.306665 	 33001109 	 24000994
81226277.853598 	 28001164 	 24000994
80414015.075062 	 34001178 	 24000994
79609874.924312 	 32001152 	 24000994
78813776.175069 	 30001171 	 24000994
78025638.413318 	 32001125 	 24000994
77245382.029185 	 32000893 	 24000994
76472928.208893 	 24001114 	 24000994
75708198.926804 	 32001205 	 24000994
74951116.937536 	 28001156 	 24000994
74201605.768160 	 30001153 	 24000994
73459589.710479 	 27001038 	 24000994
72724993.813374 	 29001235 	 24000994
71997743.875240 	 32001067 	 24000994
71277766.436488 	 32001218 	 24000994
70564988.772123 	 28001167 	 24000994
69859338.884402 	 26001066 	 24000994
69160745.495558 	 31001169 	 24000994
68469138.040602 	 26001099 	 24000994
67784446.660196 	 27001089 	 24000994
67106602.193594 	 26001105 	 24000994
66435536.171658 	 32001153 	 24000994
65771180.809942 	 32001117 	 24000994
65113469.001842 	 29001139 	 24000994
64462334.311824 	 29001226 	 24000994
63817710.968706 	 30001087 	 24000994
63179533.859019 	 31001089 	 24000994
62547738.520428 	 32001088 	 24000994
61922261.135224 	 27001158 	 24000994
61303038.523872 	 27001166 	 24000994
60690008.138633 	 33001034 	 24000994
60083108.057247 	 28001128 	 24000994
