
Nouvelles valeurs des options :

Valeurs courantes des options :
    --action = annealing
    --itermax = 150
    --temperature = 5e+06
    --station-inserter = RAND
    --station-chooser = RAND
    --remorque-chooser = RAND
    --explore = 
    --level = 2
    --exemples-val = 0
    --seed = 0
    --force-val = 0
Valeur des paramètres supplémentaires :
  Param 0 : ../data/v2.dat
seed=1483711632
args->action=annealing
args->seed=1483711632
args->filename=../data/v2.dat
args->outfilename=_AUTO_
L1:annealing_solver_action END
L0:Instance constructeur BEGIN pour "../data/v2.dat" ...

L1:Instance constructeur FIN

L1:AnnealingSolver: Solver par recuit simulé inst: velib_2_s020_r2_k5..11_v15
5000000.000000 	 28001171 	 28001171
4950000.000000 	 31001095 	 24001167
4900500.000000 	 26000880 	 24000976
4851495.000000 	 31001209 	 24000927
4802980.050000 	 24000973 	 24000927
4754950.249500 	 30001161 	 24000927
4707400.747005 	 28001116 	 24000927
4660326.739535 	 29001166 	 24000927
4613723.472140 	 24001054 	 24000927
4567586.237418 	 24001117 	 24000927
4521910.375044 	 29001053 	 24000927
4476691.271294 	 26001103 	 24000927
4431924.358581 	 25001074 	 24000927
4387605.114995 	 27001046 	 24000927
4343729.063845 	 27001261 	 24000927
4300291.773206 	 26001193 	 24000927
4257288.855474 	 27001052 	 24000927
4214715.966920 	 25001022 	 24000927
4172568.807250 	 26001202 	 24000927
4130843.119178 	 28001110 	 24000927
4089534.687986 	 25001007 	 24000927
4048639.341106 	 33001187 	 24000927
4008152.947695 	 27001124 	 24000927
3968071.418218 	 24000944 	 24000927
3928390.704036 	 24001116 	 24000927
3889106.796996 	 29001084 	 24000927
3850215.729026 	 29001022 	 24000927
3811713.571736 	 30001073 	 24000927
3773596.436018 	 29001039 	 24000927
3735860.471658 	 29001116 	 24000927
3698501.866941 	 26001041 	 24000927
3661516.848272 	 30001160 	 24000927
3624901.679789 	 29001115 	 24000927
3588652.662991 	 27001010 	 24000927
3552766.136361 	 27000978 	 24000927
3517238.474998 	 33001050 	 24000927
3482066.090248 	 28001084 	 24000905
3447245.429345 	 36001058 	 24000905
3412772.975052 	 31001235 	 24000905
3378645.245301 	 31001095 	 24000905
3344858.792848 	 28000949 	 24000905
3311410.204920 	 25001147 	 24000905
3278296.102871 	 28001106 	 24000905
3245513.141842 	 28001031 	 24000905
3213058.010424 	 31001176 	 24000905
3180927.430319 	 30000988 	 24000905
3149118.156016 	 26001116 	 24000905
3117626.974456 	 28001179 	 24000905
3086450.704711 	 28001120 	 24000905
3055586.197664 	 29001107 	 24000905
3025030.335688 	 26001031 	 24000905
2994780.032331 	 33001031 	 24000905
2964832.232007 	 31001041 	 24000905
2935183.909687 	 24001204 	 24000905
2905832.070591 	 34001196 	 24000905
2876773.749885 	 32001053 	 24000905
2848006.012386 	 28001159 	 24000905
2819525.952262 	 26001156 	 24000905
2791330.692739 	 30001105 	 24000905
2763417.385812 	 24001098 	 24000905
2735783.211954 	 31001089 	 24000905
2708425.379834 	 31001183 	 24000905
2681341.126036 	 29001172 	 24000905
2654527.714776 	 27001171 	 24000905
2627982.437628 	 28001163 	 24000905
2601702.613252 	 25001077 	 24000905
2575685.587119 	 29001161 	 24000905
2549928.731248 	 33001152 	 24000905
2524429.443935 	 29001138 	 24000905
2499185.149496 	 34001030 	 24000905
2474193.298001 	 28001226 	 24000905
2449451.365021 	 29000944 	 24000905
2424956.851371 	 32001298 	 24000905
2400707.282857 	 29001121 	 24000905
2376700.210029 	 31000985 	 24000905
2352933.207928 	 27001013 	 24000905
2329403.875849 	 30001086 	 24000905
2306109.837090 	 29001116 	 24000905
2283048.738720 	 30001122 	 24000905
2260218.251332 	 24001099 	 24000905
2237616.068819 	 31001137 	 24000905
2215239.908131 	 27001021 	 24000905
2193087.509050 	 29001193 	 24000905
2171156.633959 	 31001089 	 24000905
2149445.067619 	 24001036 	 24000905
2127950.616943 	 33001183 	 24000905
2106671.110774 	 27001050 	 24000905
2085604.399666 	 32001093 	 24000905
2064748.355669 	 29001137 	 24000905
2044100.872113 	 24001058 	 24000905
2023659.863392 	 31001050 	 24000905
2003423.264758 	 29001173 	 24000905
1983389.032110 	 34001032 	 24000905
1963555.141789 	 34001105 	 24000905
1943919.590371 	 29001067 	 24000905
1924480.394467 	 34001043 	 24000905
1905235.590523 	 33001193 	 24000905
1886183.234618 	 24001106 	 24000905
1867321.402271 	 32001155 	 24000905
1848648.188249 	 28001031 	 24000905
1830161.706366 	 27001120 	 24000905
1811860.089302 	 26001100 	 24000905
1793741.488409 	 25001225 	 24000905
1775804.073525 	 25001247 	 24000905
1758046.032790 	 25001019 	 24000905
1740465.572462 	 29001074 	 24000905
1723060.916738 	 28001103 	 24000905
1705830.307570 	 30001097 	 24000905
1688772.004495 	 25001074 	 24000905
1671884.284450 	 26001117 	 24000905
1655165.441605 	 30001167 	 24000905
1638613.787189 	 29001213 	 24000905
1622227.649317 	 29001001 	 24000905
1606005.372824 	 26001151 	 24000905
1589945.319096 	 32001180 	 24000905
1574045.865905 	 27001065 	 24000905
1558305.407246 	 28001007 	 24000905
1542722.353173 	 26001116 	 24000905
1527295.129642 	 29001162 	 24000905
1512022.178345 	 28001116 	 24000905
1496901.956562 	 25001134 	 24000905
1481932.936996 	 30001111 	 24000905
1467113.607626 	 26001149 	 24000905
1452442.471550 	 28001189 	 24000905
1437918.046834 	 30001135 	 24000905
1423538.866366 	 24000996 	 24000905
1409303.477702 	 24001012 	 24000905
1395210.442925 	 26001051 	 24000905
1381258.338496 	 24001077 	 24000905
1367445.755111 	 27001173 	 24000905
1353771.297560 	 25001088 	 24000905
1340233.584584 	 26001273 	 24000905
1326831.248739 	 24001007 	 24000905
1313562.936251 	 28001120 	 24000905
1300427.306889 	 25001114 	 24000905
1287423.033820 	 34001238 	 24000905
1274548.803482 	 26001228 	 24000905
1261803.315447 	 24001071 	 24000905
1249185.282292 	 28001169 	 24000905
1236693.429469 	 26000973 	 24000905
1224326.495175 	 26001196 	 24000905
1212083.230223 	 27001073 	 24000905
1199962.397921 	 27001145 	 24000905
1187962.773941 	 26001044 	 24000905
1176083.146202 	 26001240 	 24000905
1164322.314740 	 24001011 	 24000905
1152679.091593 	 26001038 	 24000905
1141152.300677 	 25001133 	 24000905
1129740.777670 	 26001075 	 24000905
1118443.369893 	 24000981 	 24000905
1107258.936194 	 27001072 	 24000905
1096186.346832 	 29001168 	 24000905
1085224.483364 	 24001125 	 24000905
1074372.238530 	 29001129 	 24000905
1063628.516145 	 24001056 	 24000905
1052992.230984 	 26001157 	 24000905
1042462.308674 	 24001050 	 24000905
1032037.685587 	 26001048 	 24000905
1021717.308731 	 24001103 	 24000905
1011500.135644 	 24001103 	 24000905
1001385.134287 	 24001065 	 24000905
991371.282945 	 24001013 	 24000905
981457.570115 	 24001013 	 24000905
971642.994414 	 24001013 	 24000905
961926.564470 	 26000995 	 24000905
952307.298825 	 28001123 	 24000905
942784.225837 	 27000949 	 24000905
933356.383579 	 28001042 	 24000905
924022.819743 	 26001101 	 24000905
914782.591545 	 24000926 	 24000905
905634.765630 	 25001109 	 24000905
896578.417974 	 27001020 	 24000905
887612.633794 	 24001025 	 24000905
878736.507456 	 24001025 	 24000905
869949.142381 	 29001085 	 24000905
861249.650958 	 28001227 	 24000905
852637.154448 	 28001193 	 24000905
844110.782903 	 26001133 	 24000905
835669.675074 	 25001055 	 24000905
827312.978324 	 24001168 	 24000905
819039.848540 	 25001051 	 24000905
810849.450055 	 26001042 	 24000905
802740.955554 	 24001009 	 24000905
794713.545999 	 24001037 	 24000905
786766.410539 	 24001107 	 24000905
778898.746434 	 24001107 	 24000905
771109.758969 	 24001081 	 24000905
763398.661380 	 24001083 	 24000905
755764.674766 	 24001210 	 24000905
748207.028018 	 25001142 	 24000905
740724.957738 	 25001024 	 24000905
733317.708161 	 25001024 	 24000905
725984.531079 	 24001007 	 24000905
718724.685768 	 24001055 	 24000905
711537.438910 	 29001210 	 24000905
704422.064521 	 24001072 	 24000905
697377.843876 	 24001198 	 24000905
690404.065437 	 24001198 	 24000905
683500.024783 	 25000985 	 24000905
676665.024535 	 24001015 	 24000905
669898.374290 	 24001010 	 24000905
663199.390547 	 24001017 	 24000905
656567.396641 	 24001025 	 24000905
650001.722675 	 28001143 	 24000905
643501.705448 	 26001106 	 24000905
637066.688394 	 28000888 	 24000905
630696.021510 	 24001069 	 24000905
624389.061295 	 24001221 	 24000905
618145.170682 	 24001026 	 24000905
611963.718975 	 25001127 	 24000905
605844.081785 	 24001162 	 24000905
599785.640967 	 25001028 	 24000905
593787.784558 	 25001126 	 24000905
587849.906712 	 24001092 	 24000905
581971.407645 	 24001059 	 24000905
576151.693569 	 24001059 	 24000905
570390.176633 	 24001059 	 24000905
564686.274867 	 24001059 	 24000905
559039.412118 	 24001059 	 24000905
553449.017997 	 24001214 	 24000905
547914.527817 	 24001028 	 24000905
542435.382539 	 24001027 	 24000905
537011.028713 	 24001027 	 24000905
531640.918426 	 24001059 	 24000905
526324.509242 	 24001078 	 24000905
521061.264149 	 24001146 	 24000905
515850.651508 	 24001146 	 24000905
510692.144993 	 24001136 	 24000905
505585.223543 	 25001138 	 24000905
500529.371307 	 25001152 	 24000905
495524.077594 	 25001059 	 24000905
490568.836818 	 25001174 	 24000905
485663.148450 	 24000989 	 24000905
480806.516966 	 26001164 	 24000905
475998.451796 	 26001147 	 24000905
471238.467278 	 24001151 	 24000905
466526.082605 	 24001104 	 24000905
461860.821779 	 25001218 	 24000905
457242.213561 	 25001218 	 24000905
452669.791426 	 25001080 	 24000905
448143.093512 	 24001113 	 24000905
443661.662577 	 25001085 	 24000905
439225.045951 	 25001085 	 24000905
434832.795491 	 24001120 	 24000905
430484.467536 	 25001078 	 24000905
426179.622861 	 24000999 	 24000905
421917.826632 	 24001111 	 24000905
417698.648366 	 24000992 	 24000905
413521.661882 	 24001122 	 24000905
409386.445264 	 24001012 	 24000905
405292.580811 	 24001012 	 24000905
401239.655003 	 24001012 	 24000905
397227.258453 	 24001054 	 24000905
393254.985868 	 24001106 	 24000905
389322.436010 	 24001121 	 24000905
385429.211649 	 25001051 	 24000874
381574.919533 	 25001051 	 24000874
377759.170338 	 24000988 	 24000874
373981.578634 	 24000988 	 24000874
370241.762848 	 24000988 	 24000874
366539.345219 	 24000988 	 24000874
362873.951767 	 24001065 	 24000874
359245.212250 	 24001065 	 24000874
355652.760127 	 24001096 	 24000874
352096.232526 	 24001062 	 24000874
348575.270201 	 25001205 	 24000874
345089.517499 	 24001107 	 24000874
341638.622324 	 24001180 	 24000874
338222.236100 	 24001064 	 24000874
334840.013739 	 24001119 	 24000874
331491.613602 	 24001094 	 24000874
328176.697466 	 24001094 	 24000874
324894.930491 	 24000941 	 24000874
321645.981186 	 24001248 	 24000874
318429.521374 	 24001248 	 24000874
315245.226161 	 24001248 	 24000874
312092.773899 	 24001248 	 24000874
308971.846160 	 24001248 	 24000874
305882.127699 	 24000943 	 24000874
302823.306422 	 24001115 	 24000874
299795.073357 	 24001104 	 24000874
296797.122624 	 24001073 	 24000874
293829.151398 	 24001176 	 24000874
290890.859884 	 24001176 	 24000874
287981.951285 	 24001176 	 24000874
285102.131772 	 24001250 	 24000874
282251.110454 	 24001071 	 24000874
279428.599350 	 24001071 	 24000874
276634.313356 	 24000981 	 24000874
273867.970223 	 25001135 	 24000874
271129.290520 	 25001203 	 24000874
268417.997615 	 24001117 	 24000874
265733.817639 	 24001117 	 24000874
263076.479463 	 24001117 	 24000874
260445.714668 	 24001167 	 24000874
257841.257521 	 24001036 	 24000874
255262.844946 	 24001036 	 24000874
252710.216497 	 24001111 	 24000874
250183.114332 	 24001016 	 24000874
247681.283188 	 24001016 	 24000874
245204.470356 	 24001016 	 24000874
242752.425653 	 24001282 	 24000874
240324.901396 	 24001282 	 24000874
237921.652382 	 24000974 	 24000868
235542.435859 	 24000974 	 24000868
233187.011500 	 24001050 	 24000868
230855.141385 	 24001050 	 24000868
228546.589971 	 24001050 	 24000868
226261.124071 	 24001171 	 24000868
223998.512831 	 24001171 	 24000868
221758.527702 	 24000943 	 24000868
219540.942425 	 24000943 	 24000868
